Datetime;GPU.temperature;GPU.usage;FB.usage;Memory.usage;Core.clock;Power;CPU.temperature;CPU.usage;CPU.clock;RAM.usage;Framerate;Frametime;Framerate.Avg;Dataset
 24-02-2023 11:44:32;61;84;29;7517.504;1920;136.548;58;69.332;4300;10876;50.6;28.275;81.9;DLSS Performance
 24-02-2023 11:44:33;60;89;30;7517.504;1920;141.816;56;65.885;4300;10841;50.5;28.212;81.8;DLSS Performance
 24-02-2023 11:44:34;60;82;27;7555.629;1920;135.211;58;70.833;4300.001;10796;49.8;31.246;81.8;DLSS Performance
 24-02-2023 11:44:35;61;84;27;7606.066;1920;147.338;59;71.354;4300.001;10770;49.4;33.397;81.8;DLSS Performance
 24-02-2023 11:44:36;60;87;28;7673.254;1920;143.238;60;76.563;4300.001;10839;48.9;29.621;81.8;DLSS Performance
 24-02-2023 11:44:37;60;85;28;7723.691;1920;144.13;61;73.438;4300.001;10789;49.3;27.738;81.8;DLSS Performance
 24-02-2023 11:44:38;61;88;29;7723.691;1920;138.795;55;63.311;4300;10757;51.3;27.074;81.8;DLSS Performance
 24-02-2023 11:44:39;61;86;28;7734.691;1920;139.009;58;80.208;4300.001;10795;51.2;26.1;81.7;DLSS Performance
 24-02-2023 11:44:40;60;91;30;7742.066;1920;145.244;59;67.188;4300;10812;51.6;27.585;81.7;DLSS Performance
 24-02-2023 11:44:41;60;81;25;7747.066;1920;139.004;56;68.229;4300;10766;52.4;24.639;81.7;DLSS Performance
 24-02-2023 11:44:42;61;87;35;7752.691;1920;144.75;57;71.447;4300;10740;50.4;25.775;81.7;DLSS Performance
 24-02-2023 11:44:43;61;99;40;7751.254;1920;157.932;57;62.24;4300.001;10853;49.3;25.079;81.7;DLSS Performance
 24-02-2023 11:44:44;62;99;41;7750.754;1920;158.671;58;63.281;4300.001;10901;48.5;30.004;81.7;DLSS Performance
 24-02-2023 11:44:45;61;89;37;7750.754;1920;147.004;61;68.75;4300.001;10889;49.7;25.034;81.7;DLSS Performance
 24-02-2023 11:44:46;61;87;37;7769.754;1920;143.967;58;65.62;4300.001;10899;46.4;30.642;81.6;DLSS Performance
 24-02-2023 11:44:47;61;93;38;7750.754;1920;147.433;61;73.826;4300;11061;46.5;31.403;81.6;DLSS Performance
 24-02-2023 11:44:48;61;86;35;7765.754;1920;142.138;58;65.885;4300;11000;42.1;31.941;81.6;DLSS Performance
 24-02-2023 11:44:49;61;86;36;7765.754;1920;145.569;58;66.146;4300;10894;42;30.059;81.6;DLSS Performance
 24-02-2023 11:44:50;60;91;36;7749.629;1920;142.273;62;62.5;4300;10944;41.7;31.408;81.6;DLSS Performance
 24-02-2023 11:44:51;61;90;37;7749.629;1920;153.166;55;67.708;4300;11030;41.6;30.291;81.5;DLSS Performance
 24-02-2023 11:44:52;61;85;36;7749.129;1920;143.749;57;62.5;4300;10978;42.7;32.373;81.5;DLSS Performance
 24-02-2023 11:44:53;61;94;39;7749.129;1920;157.882;59;65.365;4300;10907;43.2;32.564;81.5;DLSS Performance
 24-02-2023 11:44:54;61;84;34;7765.629;1920;140.765;58;69.531;4300;10994;43.8;31.472;81.5;DLSS Performance
 24-02-2023 11:44:55;61;86;36;7765.629;1920;146.343;57;70.313;4300;10960;45.4;27.68;81.5;DLSS Performance
 24-02-2023 11:44:56;61;88;36;7798.129;1920;146.617;55;69.468;4300;10957;44.3;31.691;81.4;DLSS Performance
 24-02-2023 11:44:57;61;88;35;7814.629;1920;149.711;58;68.01;4300.001;10918;44;31.838;81.4;DLSS Performance
 24-02-2023 11:44:58;61;88;35;7815.129;1920;153.83;57;66.406;4300.001;11012;47.5;29.264;81.4;DLSS Performance
 24-02-2023 11:44:59;61;87;34;7815.129;1920;145.228;60;74.74;4300.001;10976;47.4;30.701;81.4;DLSS Performance
 24-02-2023 11:45:00;61;84;34;7815.129;1920;143.212;59;71.094;4300.001;10932;48.3;26.548;81.4;DLSS Performance
 24-02-2023 11:45:01;60;86;33;7826.129;1920;142.497;61;66.667;4300;10950;45.6;30.002;81.4;DLSS Performance
 24-02-2023 11:45:02;61;84;34;7863.691;1920;136.023;61;80.99;4300;11084;43.3;34.097;81.3;DLSS Performance
 24-02-2023 11:45:03;61;93;39;7868.129;1920;150.677;60;84.375;4299.999;11007;42.1;31.171;81.3;DLSS Performance
 24-02-2023 11:45:04;60;87;35;7869.629;1920;140.044;60;71.354;4299.999;10927;45.3;32.307;81.3;DLSS Performance
 24-02-2023 11:45:05;61;87;35;7874.191;1920;146.61;55;72.034;4300.001;10949;46.4;31.771;81.3;DLSS Performance
 24-02-2023 11:45:06;61;85;34;7884.754;1920;143.857;58;71.094;4300.001;10974;46.7;29.586;81.3;DLSS Performance
 24-02-2023 11:45:07;61;88;35;7895.941;1920;146.629;57;68.01;4300.001;10987;45.7;30.152;81.3;DLSS Performance
 24-02-2023 11:45:08;61;86;35;7894.105;1920;139.762;63;75.26;4300;10943;46;29.922;81.2;DLSS Performance
 24-02-2023 11:45:09;60;84;34;7908.168;1920;139.092;57;70.313;4300.001;11035;46.6;28.625;81.2;DLSS Performance
 24-02-2023 11:45:10;60;83;33;7903.043;1920;144.447;58;78.906;4299.999;11029;46.3;27.001;81.2;DLSS Performance
 24-02-2023 11:45:11;61;87;34;7893.168;1920;144.381;61;70.313;4300.001;10922;48.9;26.803;81.2;DLSS Performance
 24-02-2023 11:45:12;61;87;33;7888.855;1920;149.457;61;74.479;4300.001;10905;48.8;28.082;81.2;DLSS Performance
 24-02-2023 11:45:13;60;84;29;7901.293;1920;140.766;57;74.219;4299.999;11005;50.1;27.31;81.2;DLSS Performance
 24-02-2023 11:45:14;60;82;28;7917.293;1920;134.465;57;79.688;4299.999;10984;48.9;28.146;81.1;DLSS Performance
 24-02-2023 11:45:15;61;88;33;7942.168;1920;142.726;57;69.792;4300.002;10882;49.7;27.869;81.1;DLSS Performance
 24-02-2023 11:45:16;60;83;30;7940.293;1920;135.144;58;63.281;4300;10851;48.6;27.733;81.1;DLSS Performance
 24-02-2023 11:45:17;60;84;30;7948.605;1920;142.45;56;74.219;4300;10947;49.1;27.585;81.1;DLSS Performance
 24-02-2023 11:45:18;61;86;30;7976.48;1920;141.169;61;70.573;4300;10904;52;27.992;81.1;DLSS Performance
 24-02-2023 11:45:19;60;90;31;7965.418;1920;146.247;54;71.094;4300;10839;52.4;36.121;81.1;DLSS Performance
 24-02-2023 11:45:20;61;85;29;7963.105;1920;146.697;57;69.01;4300.001;10801;52.1;26.641;81.1;DLSS Performance
 24-02-2023 11:45:21;60;87;27;7991.105;1920;142.911;60;77.083;4300.001;10881;48.9;27.062;81;DLSS Performance
 24-02-2023 11:45:22;61;88;26;7990.105;1920;146.898;57;73.438;4300.001;10808;49.5;27.759;81;DLSS Performance
 24-02-2023 11:45:23;60;88;28;7992.168;1920;147.976;60;67.708;4300.001;10771;47.5;31.247;81;DLSS Performance
 24-02-2023 11:45:24;61;87;28;7999.355;1920;140.4;53;69.01;4300;10791;44.5;31.933;81;DLSS Performance
 24-02-2023 11:45:25;60;86;29;7992.168;1920;136.545;56;64.583;4300;10834;43.8;32.72;81;DLSS Performance
 24-02-2023 11:45:26;60;86;31;7949.121;1920;145.367;58;63.802;4300.001;10794;46.7;30.43;81;DLSS Performance
 24-02-2023 11:45:27;60;86;30;7948.621;1920;145.634;60;66.667;4300;10732;49.9;27.354;80.9;DLSS Performance
 24-02-2023 11:45:28;60;85;29;7952.621;1920;140.939;57;71.875;4300;10776;50.3;26.612;80.9;DLSS Performance
 24-02-2023 11:45:29;60;85;28;7946.996;1920;142.731;63;74.74;4299.999;10784;49.7;28.593;80.9;DLSS Performance
 24-02-2023 11:45:30;60;82;25;7951.559;1920;143.318;62;76.563;4300.003;10719;46.5;26.804;80.9;DLSS Performance
 24-02-2023 11:45:31;60;85;26;7881.996;1920;142.191;58;77.865;4300.003;10671;44.1;31.831;80.9;DLSS Performance
 24-02-2023 11:45:32;60;85;27;7982.621;1920;142.557;60;66.406;4300;10757;43.3;30.016;80.9;DLSS Performance
 24-02-2023 11:45:33;60;85;27;8014.871;1920;140.167;58;78.961;4300;10728;43.3;34.979;80.8;DLSS Performance
 24-02-2023 11:45:34;60;85;27;8065.434;1920;145.57;61;73.562;4300;10666;44;32.281;80.8;DLSS Performance
 24-02-2023 11:45:35;60;85;26;8061.121;1920;138.413;60;75.521;4300;10651;43.7;29.864;80.8;DLSS Performance
 24-02-2023 11:45:36;60;86;26;8078.559;1920;139.89;60;71.094;4300;10745;44.9;29.946;80.8;DLSS Performance
 24-02-2023 11:45:37;60;86;27;8095.996;1920;138.127;57;71.354;4300;10723;42.8;31.329;80.8;DLSS Performance
 24-02-2023 11:45:38;60;84;26;8066.496;1920;140.298;57;65.62;4300;10718;41.7;33.392;80.8;DLSS Performance
 24-02-2023 11:45:39;60;88;27;8044.996;1920;146.763;57;69.271;4300;10756;42.2;33.27;80.7;DLSS Performance
 24-02-2023 11:45:40;61;88;28;8044.496;1920;144.736;59;66.952;4299.999;10835;44.1;31.059;80.7;DLSS Performance
 24-02-2023 11:45:41;60;84;27;8043.934;1920;140.621;57;69.01;4299.999;10829;42.8;31.32;80.7;DLSS Performance
 24-02-2023 11:45:42;60;90;30;8043.996;1920;148.305;57;84.606;4300.001;10707;43.8;30.569;80.7;DLSS Performance
 24-02-2023 11:45:43;61;91;34;8049.871;1920;153.116;56;70.573;4300;10767;40.3;35.916;80.7;DLSS Performance
 24-02-2023 11:45:44;61;87;33;8049.684;1920;145.282;57;61.136;4300;10766;40;37.031;80.6;DLSS Performance
 24-02-2023 11:45:45;61;90;34;8048.934;1920;142.057;60;60.677;4300;10704;38.8;37.907;80.6;DLSS Performance
 24-02-2023 11:45:46;61;93;35;8047.996;1920;149.056;54;60.677;4300.001;10689;37.8;39.238;80.6;DLSS Performance
 24-02-2023 11:45:47;61;90;34;8047.809;1920;156.673;53;60.677;4300;10772;37.5;39.753;80.6;DLSS Performance
 24-02-2023 11:45:48;61;92;34;8047.809;1920;153.581;57;62.76;4300.001;10674;39.7;39.26;80.6;DLSS Performance
 24-02-2023 11:45:49;61;91;34;8047.809;1920;157.148;59;64.583;4300;10619;39;37.185;80.5;DLSS Performance
 24-02-2023 11:45:50;61;91;33;8043.684;1920;156.758;58;67.188;4300;10639;39.8;38.291;80.5;DLSS Performance
 24-02-2023 11:45:51;61;91;33;8043.684;1920;151.343;61;61.979;4300;10768;39.7;39.092;80.5;DLSS Performance
 24-02-2023 11:45:52;62;89;33;8043.684;1920;153.94;58;63.021;4300;10711;40.2;38.615;80.5;DLSS Performance
 24-02-2023 11:45:53;61;92;34;8043.684;1920;148.736;57;63.542;4300.001;10610;39.4;38.582;80.5;DLSS Performance
 24-02-2023 11:45:54;61;91;34;8075.746;1920;158.673;57;64.08;4300;10715;39.7;39.042;80.4;DLSS Performance
 24-02-2023 11:45:55;61;94;35;8091.746;1920;150.357;55;60.343;4300;10787;38.9;39.483;80.4;DLSS Performance
 24-02-2023 11:45:56;61;86;32;8091.746;1920;145.828;58;67.708;4300;10743;39.5;37.521;80.4;DLSS Performance
 24-02-2023 11:45:57;61;92;34;8091.746;1920;145.988;57;62.24;4300;10724;39.1;36.494;80.4;DLSS Performance
 24-02-2023 11:45:58;61;91;33;8102.621;1920;160.389;56;61.771;4300;10713;40.1;36.9;80.4;DLSS Performance
 24-02-2023 11:45:59;61;94;34;8102.996;1920;153.457;55;70.389;4300.001;10650;39.8;37.171;80.3;DLSS Performance
 24-02-2023 11:46:00;61;91;33;8102.996;1920;150.873;57;59.896;4300.001;10666;39.3;35.635;80.3;DLSS Performance
 24-02-2023 11:46:01;61;90;32;8086.871;1920;152.625;58;61.719;4300;10647;40.2;38.45;80.3;DLSS Performance
 24-02-2023 11:46:02;61;95;32;8081.434;1920;148.313;58;63.021;4300;10795;40.9;35.623;80.3;DLSS Performance
 24-02-2023 11:46:03;61;92;31;8081.434;1920;150.187;57;62.24;4300;10695;41.1;35.447;80.3;DLSS Performance
 24-02-2023 11:46:04;61;91;32;8081.184;1920;149.351;56;76.909;4300.001;10550;39.9;43.36;80.3;DLSS Performance
 24-02-2023 11:46:05;61;92;33;8081.184;1920;146.315;59;64.308;4300.001;10570;39.7;38.819;80.2;DLSS Performance
 24-02-2023 11:46:06;61;91;34;8081.184;1920;155.058;61;73.698;4300;10703;39.2;36.778;80.2;DLSS Performance
 24-02-2023 11:46:07;62;94;35;8081.184;1920;158.039;59;60.156;4300;10666;40.7;38.405;80.2;DLSS Performance
 24-02-2023 11:46:09;61;90;33;8081.184;1920;146.601;61;55.339;4300;10676;41.1;37.495;80.2;DLSS Performance
 24-02-2023 11:46:10;61;91;33;8081.184;1920;151.105;55;59.896;4300;10731;40.4;36.678;80.1;DLSS Performance
 24-02-2023 11:46:11;62;93;34;8092.059;1920;154.443;58;63.802;4300;10709;41.7;39.427;80.1;DLSS Performance
 24-02-2023 11:46:12;62;90;33;8091.684;1920;146.587;60;57.292;4300;10662;41.9;36.387;80.1;DLSS Performance
 24-02-2023 11:46:13;62;95;34;8091.684;1920;161.66;63;59.635;4300;10757;42.7;38.028;80.1;DLSS Performance
 24-02-2023 11:46:14;62;94;35;8091.684;1920;162.522;57;59.115;4300;10760;43;33.373;80.1;DLSS Performance
 24-02-2023 11:46:15;61;97;35;8091.684;1920;159.098;58;62.24;4300;10687;42.5;34.609;80.1;DLSS Performance
 24-02-2023 11:46:16;61;95;35;8091.746;1920;149.366;60;65.365;4300;10658;42;34.174;80;DLSS Performance
 24-02-2023 11:46:17;61;91;33;8091.746;1920;149.055;57;61.719;4300;10803;43;34.508;80;DLSS Performance
 24-02-2023 11:46:18;62;93;34;8091.746;1920;157.213;58;64.844;4300.001;10700;43.6;34.151;80;DLSS Performance
 24-02-2023 11:46:19;62;88;33;8070.371;1920;148.048;62;59.635;4300.001;10684;42.9;33.91;80;DLSS Performance
 24-02-2023 11:46:20;62;92;33;8070.371;1920;159.59;58;54.688;4300.001;10700;42.6;34.493;80;DLSS Performance
 24-02-2023 11:46:21;61;97;35;8066.246;1920;155.259;59;61.458;4300.001;10770;43.1;34.306;79.9;DLSS Performance
 24-02-2023 11:46:22;62;96;35;8066.246;1920;159.168;62;60.156;4300;10743;44.2;33.911;79.9;DLSS Performance
 24-02-2023 11:46:23;62;91;33;8066.246;1920;152.435;57;62.541;4300;10607;44.8;32.483;79.9;DLSS Performance
 24-02-2023 11:46:24;61;93;33;8055.496;1920;150.273;58;59.814;4300;10678;44.9;33.667;79.9;DLSS Performance
 24-02-2023 11:46:25;62;95;34;8055.496;1920;155.066;59;62.76;4300;10730;45.6;33.304;79.9;DLSS Performance
 24-02-2023 11:46:26;62;95;35;8039.996;1920;153.299;57;60.938;4299.998;10696;45.7;33.293;79.9;DLSS Performance
 24-02-2023 12:40:03;62;100;27;3773.113;1920;150.086;52;38.542;4299.999;10872;119.9;11.694;98.7;FSR Quality
 24-02-2023 12:40:04;62;99;27;3741.051;1920;151.693;55;59.635;4299.999;10963;119.5;10.389;98.7;FSR Quality
 24-02-2023 12:40:05;62;100;27;3805.051;1920;151.372;57;69.067;4299.999;11040;113.8;25.171;98.7;FSR Quality
 24-02-2023 12:40:06;62;99;27;3805.051;1920;149.991;57;73.06;4299.999;11166;119.4;12.934;98.7;FSR Quality
 24-02-2023 12:40:07;62;98;26;3841.551;1920;151.024;56;79.888;4299.999;11268;118.2;17.014;98.8;FSR Quality
 24-02-2023 12:40:08;62;99;27;3841.551;1920;150.212;57;72.986;4299.999;11347;118.4;16.435;98.8;FSR Quality
 24-02-2023 12:40:09;62;99;26;3861.801;1920;150.414;55;75.941;4299.999;11487;118.5;15.262;98.8;FSR Quality
 24-02-2023 12:40:10;55;43;3;4832.801;1920;62.494;57;82.04;4299.999;11721;61.6;321.968;98.8;FSR Quality
 24-02-2023 12:40:11;61;98;24;4820.801;1920;139.761;59;83.08;4299.999;11688;57.9;508.406;98.7;FSR Quality
 24-02-2023 12:40:12;61;99;24;4868.801;1920;149.192;60;86.458;4299.999;11852;112.9;24.367;98.7;FSR Quality
 24-02-2023 12:40:13;55;26;5;5502.488;1920;55.359;60;86.458;4300;11910;84.6;80.665;98.7;FSR Quality
 24-02-2023 12:40:14;54;7;1;5736.551;1935;55.365;55;66.903;4300;12179;84.6;0;98.7;FSR Quality
 24-02-2023 12:40:15;53;51;11;7063.012;1935;56.888;59;81.493;4299.999;12227;3.2;1397.163;98.4;FSR Quality
 24-02-2023 12:40:16;56;7;1;6648.402;1935;119.708;55;81.771;4299.999;12322;2.8;625.627;98.3;FSR Quality
 24-02-2023 12:40:17;60;91;31;5944.023;1920;145.786;58;96.094;4299.999;12139;34;158.679;98.2;FSR Quality
 24-02-2023 12:40:18;60;93;32;6091.094;1920;154.982;58;92.188;4299.999;12180;45.9;35.76;98.1;FSR Quality
 24-02-2023 12:40:19;61;95;33;6208.469;1920;156.473;60;85.417;4299.999;12169;45.3;35.193;98;FSR Quality
 24-02-2023 12:40:20;61;92;34;6325.656;1920;158.716;58;88.281;4300;12056;44.2;37.229;97.9;FSR Quality
 24-02-2023 12:40:21;61;95;35;6375.719;1920;159.688;55;82.031;4300;12084;44.3;35.829;97.9;FSR Quality
 24-02-2023 12:40:22;61;96;37;6375.719;1920;159.083;57;65.365;4299.998;12101;43.8;37.161;97.8;FSR Quality
 24-02-2023 12:40:23;61;95;37;6407.844;1920;158.853;53;56.897;4299.998;12173;44.2;35.785;97.7;FSR Quality
 24-02-2023 12:40:24;61;94;36;6402.531;1920;159.755;57;63.251;4300;12195;43.9;36.156;97.6;FSR Quality
 24-02-2023 12:40:25;61;96;37;6413.531;1920;159.134;57;80.99;4299.999;12339;45.6;40.195;97.6;FSR Quality
 24-02-2023 12:40:26;61;97;37;6413.531;1920;156.291;57;65.104;4299.999;12402;45.2;38.296;97.5;FSR Quality
 24-02-2023 12:40:27;61;96;37;6413.531;1920;159.788;55;63.542;4300;12448;45.2;41.393;97.4;FSR Quality
 24-02-2023 12:40:28;61;97;38;6319.031;1920;157.471;56;62.5;4300;12482;44.5;37.846;97.4;FSR Quality
 24-02-2023 12:40:29;61;96;38;6319.031;1920;156.464;57;50.521;4299.999;12656;44.9;38.211;97.3;FSR Quality
 24-02-2023 12:40:30;61;98;39;6335.031;1920;161.259;56;55.99;4299.999;12660;43.3;37.939;97.2;FSR Quality
 24-02-2023 12:40:31;62;96;38;6369.969;1920;158.786;57;60.417;4299.999;12556;43.2;37.643;97.1;FSR Quality
 24-02-2023 12:40:32;62;95;40;6353.969;1920;159.511;56;60.938;4299.999;12619;44.2;39.236;97.1;FSR Quality
 24-02-2023 12:40:33;62;97;40;6375.344;1920;160.802;60;58.333;4299.999;12700;45;38.912;97;FSR Quality
 24-02-2023 12:40:34;62;99;40;6375.344;1920;163.004;58;61.979;4299.999;12618;48.8;36.612;96.9;FSR Quality
 24-02-2023 12:40:35;62;96;40;6375.344;1920;163.08;61;51.563;4299.999;12554;48.6;35.791;96.9;FSR Quality
 24-02-2023 12:40:36;62;98;41;6402.469;1912;162.805;55;62.5;4299.999;12745;49.6;35.94;96.8;FSR Quality
 24-02-2023 12:40:37;62;99;43;6402.469;1920;161.464;53;60.938;4300;12684;48.4;34.439;96.7;FSR Quality
 24-02-2023 12:40:38;62;97;44;6402.469;1920;162.216;55;60.677;4300;12650;48.8;34.285;96.7;FSR Quality
 24-02-2023 12:40:39;62;98;43;6402.469;1920;160.894;54;63.281;4299.998;12566;50.3;35.066;96.6;FSR Quality
 24-02-2023 12:40:40;62;98;44;6418.594;1912;163.965;56;61.198;4299.998;12736;49.7;35.328;96.5;FSR Quality
 24-02-2023 12:40:41;62;97;43;6424.094;1920;163.462;54;53.125;4300;12699;49.3;34.914;96.5;FSR Quality
 24-02-2023 12:40:42;62;98;43;6424.094;1920;164.49;58;56.25;4300;12635;51.9;33.944;96.4;FSR Quality
 24-02-2023 12:40:43;62;98;43;6428.219;1920;160.725;55;55.469;4299.999;12594;50.8;33.38;96.3;FSR Quality
 24-02-2023 12:40:44;62;98;44;6432.344;1920;163.074;58;57.552;4299.999;12705;50.1;34.459;96.3;FSR Quality
 24-02-2023 12:40:45;62;98;45;6432.344;1920;159.859;55;61.198;4299.999;12624;51.8;33.712;96.2;FSR Quality
 24-02-2023 12:40:46;62;97;43;6437.844;1920;163.169;55;56.51;4299.999;12569;52.8;32.349;96.2;FSR Quality
 24-02-2023 12:40:47;62;99;43;6448.844;1920;158.558;56;55.729;4299.998;12611;53.1;31.926;96.1;FSR Quality
 24-02-2023 12:40:48;62;98;41;6448.844;1920;160.747;59;57.292;4300;12655;51.1;33.877;96;FSR Quality
 24-02-2023 12:40:49;62;96;40;6464.969;1920;162.781;60;57.031;4300;12623;49.3;34.559;96;FSR Quality
 24-02-2023 12:40:50;62;95;37;6465.094;1920;158.622;59;59.115;4300;12527;45.6;35.071;95.9;FSR Quality
 24-02-2023 12:40:51;62;96;37;6464.797;1920;158.226;61;49.479;4299.998;12700;44.2;36.192;95.8;FSR Quality
 24-02-2023 12:40:52;62;93;36;6459.297;1920;158.886;55;55.208;4299.998;12463;43.4;38.617;95.8;FSR Quality
 24-02-2023 12:40:53;62;98;38;6473.047;1920;157.351;55;60.156;4300;12519;41.9;37.66;95.7;FSR Quality
 24-02-2023 12:40:54;62;96;38;6465.672;1920;155.848;57;53.646;4300;12473;40.9;38.254;95.6;FSR Quality
 24-02-2023 12:40:55;62;98;39;6336.672;1920;163.134;59;55.469;4299.999;12639;42.1;39.297;95.5;FSR Quality
 24-02-2023 12:40:56;62;97;39;6336.672;1920;163.448;55;54.948;4299.999;12515;41.2;39.055;95.5;FSR Quality
 24-02-2023 12:40:57;62;97;39;6336.672;1920;160.326;56;57.031;4299.999;12568;41.4;38.734;95.4;FSR Quality
 24-02-2023 12:40:58;62;97;38;6337.172;1920;157.54;57;59.115;4299.999;12514;40.1;38.975;95.3;FSR Quality
 24-02-2023 12:40:59;62;98;39;6337.172;1920;158.561;60;52.083;4299.999;12694;40.5;39.317;95.3;FSR Quality
 24-02-2023 12:41:00;62;98;37;6336.672;1920;154.676;57;61.458;4299.999;12626;40.9;37.981;95.2;FSR Quality
 24-02-2023 12:41:01;62;96;38;6336.672;1920;156.916;58;60.232;4299.999;12560;41.8;35.704;95.1;FSR Quality
 24-02-2023 12:41:02;62;95;37;6336.672;1920;158.455;58;54.167;4299.999;12717;41.9;36.137;95;FSR Quality
 24-02-2023 12:41:03;62;97;38;6336.672;1920;153.328;56;51.823;4300;12730;42.4;37.267;95;FSR Quality
 24-02-2023 12:41:04;62;99;39;6369.172;1920;152.098;58;57.699;4299.999;12623;43.1;36.425;94.9;FSR Quality
 24-02-2023 12:41:05;62;93;37;6385.547;1920;158.754;58;58.333;4299.999;12673;42.6;35.431;94.8;FSR Quality
 24-02-2023 12:41:06;62;98;39;6353.172;1920;153.814;58;61.198;4299.999;12764;43.3;34.879;94.8;FSR Quality
 24-02-2023 12:41:07;62;93;38;6353.172;1912;153.319;55;62.5;4299.999;12652;43.1;34.494;94.7;FSR Quality
 24-02-2023 12:41:08;62;94;38;6353.234;1920;159.387;59;66.146;4299.999;12603;42.7;33.185;94.6;FSR Quality
 24-02-2023 12:41:09;62;94;37;6353.313;1920;162;56;59.115;4299.999;12679;42.5;34.013;94.6;FSR Quality
 24-02-2023 12:41:10;62;94;36;6513.375;1920;161.394;58;70.573;4299.999;12727;43.1;35.828;94.5;FSR Quality
 24-02-2023 12:41:11;62;95;36;6513.313;1920;161.209;57;82.031;4300;12665;42.4;37.888;94.4;FSR Quality
 24-02-2023 12:41:12;62;95;36;6529.438;1920;163.525;54;69.725;4299.999;12570;41.7;33.42;94.4;FSR Quality
 24-02-2023 12:41:13;62;90;35;6561.438;1920;162.789;57;60.177;4299.999;12643;42.6;37.659;94.3;FSR Quality
 24-02-2023 12:41:14;62;96;37;6535;1920;153.098;56;64.76;4299.999;12698;41.8;38.299;94.2;FSR Quality
 24-02-2023 12:41:15;62;93;35;6580.75;1920;162.023;55;67.188;4299.999;12625;42.3;37.76;94.2;FSR Quality
 24-02-2023 12:41:16;62;99;36;6564.75;1920;162.052;56;65.363;4299.999;12605;41.6;35.758;94.1;FSR Quality
 24-02-2023 12:41:17;63;99;36;6564.813;1920;162.137;56;66.952;4299.999;12479;43.6;31.15;94;FSR Quality
 24-02-2023 12:41:18;63;94;35;6580.938;1920;164.214;59;69.531;4299.999;12488;42.9;34.209;94;FSR Quality
 24-02-2023 12:41:19;63;97;36;6580.875;1920;161.966;55;65.625;4299.997;12567;42.9;36.899;93.9;FSR Quality
 24-02-2023 12:41:20;62;99;38;6580.813;1920;161.932;56;63.802;4300;12591;42.5;36.886;93.8;FSR Quality
 24-02-2023 12:41:21;62;95;37;6581.313;1920;153.701;57;62.24;4300;12577;40.5;34.796;93.7;FSR Quality
 24-02-2023 12:41:22;62;92;36;6580.813;1920;155.419;56;64.583;4299.999;12565;41.1;36.158;93.7;FSR Quality
 24-02-2023 12:41:23;62;99;38;6580.813;1920;152.698;52;66.406;4299.999;12537;41.5;37.034;93.6;FSR Quality
 24-02-2023 12:41:24;62;91;36;6599.625;1920;148.694;55;62.24;4300;12596;40.5;36.837;93.5;FSR Quality
 24-02-2023 12:41:25;62;98;38;6599.375;1920;164.071;56;68.75;4300;12422;43;36.013;93.5;FSR Quality
 24-02-2023 12:41:26;62;90;35;6599.438;1920;159.685;57;57.292;4299.999;12489;41.6;35.721;93.4;FSR Quality
 24-02-2023 12:41:27;62;93;37;6599.375;1920;154.177;56;58.073;4299.999;12608;40.9;33.597;93.3;FSR Quality
 24-02-2023 12:41:28;62;94;36;6603.563;1920;157.529;58;61.979;4299.999;12603;41.2;38.641;93.3;FSR Quality
 24-02-2023 12:41:29;62;88;35;6609.063;1920;150.897;57;57.813;4299.999;12546;40.3;30.66;93.2;FSR Quality
 24-02-2023 12:41:30;62;98;39;6609.063;1920;150.276;62;59.375;4299.999;12575;41.6;36.376;93.1;FSR Quality
 24-02-2023 12:41:31;62;93;37;6740.438;1920;150.82;58;62.24;4300;12515;39.8;35.587;93.1;FSR Quality
 24-02-2023 12:41:32;62;97;37;6752.125;1920;160.981;56;53.385;4299.999;12549;41.1;28.934;93;FSR Quality
 24-02-2023 12:41:33;62;93;35;6796.25;1920;160.668;54;59.896;4299.999;12590;41.9;34.911;92.9;FSR Quality
 24-02-2023 12:41:34;62;96;35;6791.063;1920;159.355;58;58.594;4299.999;12507;42.6;35.367;92.9;FSR Quality
 24-02-2023 12:41:35;62;97;36;6791.563;1920;157.975;58;59.635;4299.999;12502;43;34.761;92.8;FSR Quality
 24-02-2023 12:41:36;62;99;37;6807;1920;158.763;60;59.896;4299.999;12676;42.9;36.228;92.8;FSR Quality
 24-02-2023 12:41:37;63;97;36;6822.563;1920;159.106;59;57.813;4299.999;12562;42.1;35.257;92.7;FSR Quality
 24-02-2023 12:41:38;62;99;38;6823.125;1920;154.451;57;51.042;4300;12604;42.3;35.051;92.6;FSR Quality
 24-02-2023 12:41:39;62;92;34;6822.563;1920;150.386;59;58.594;4299.998;12635;41.4;36.644;92.6;FSR Quality
 24-02-2023 12:41:40;62;90;34;6823.063;1920;149.555;56;63.021;4299.998;12540;40.4;37.369;92.5;FSR Quality
 24-02-2023 12:41:41;63;92;34;6823;1920;161.633;62;63.802;4300;12602;43.5;35.3;92.4;FSR Quality
 24-02-2023 12:41:42;62;95;34;6801;1920;157.189;58;63.802;4299.999;12590;43.9;36.515;92.4;FSR Quality
 24-02-2023 12:41:43;62;89;32;6805;1920;156.912;54;61.198;4299.999;12651;44.7;32.362;92.3;FSR Quality
 24-02-2023 12:41:44;62;99;35;6799.75;1920;160.34;56;64.583;4299.998;12695;44.8;32.143;92.3;FSR Quality
